"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @BetteMidler: Did I ever tell you @JetBlue is our hero? Yes, they have given @NYRP thousands of $$ in support of parks and community gar…",FALSE,0,NA,2016-10-04 19:42:49,FALSE,NA,"783391946752585728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tgya22",124,TRUE,FALSE,NA,NA
"RT @BetteMidler: Did I ever tell you @JetBlue is our hero? Yes, they have given @NYRP thousands of $$ in support of parks and community gar…",FALSE,0,NA,2016-10-04 19:42:45,FALSE,NA,"783391930252156929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Danimay_Palmer",124,TRUE,FALSE,NA,NA
"RT @BetteMidler: Did I ever tell you @JetBlue is our hero? Yes, they have given @NYRP thousands of $$ in support of parks and community gar…",FALSE,0,NA,2016-10-04 19:42:42,FALSE,NA,"783391918713544704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1945DIVINEDIVA",124,TRUE,FALSE,NA,NA
"Did I ever tell you @JetBlue is our hero? Yes, they have given @NYRP thousands of $$ in support of parks and community gardens here in #NYC!",FALSE,1096,NA,2016-10-04 19:42:31,FALSE,NA,"783391870101688320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","BetteMidler",124,FALSE,FALSE,NA,NA
"Movements of the Uncle! Peace, blessing, prosperity from #Jacksonville. #FortLauderdale #Miami is next.… https://t.co/8YgIPqCAek",FALSE,0,NA,2016-10-04 19:41:49,TRUE,NA,"783391697225015296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UncleLouie",0,FALSE,FALSE,NA,NA
"@JetBlue will this work considering your shuttling us to jfk for a transfer to Korean airlines if we reschedule?",FALSE,0,"JetBlue",2016-10-04 19:41:24,FALSE,"783390595477897217","783391591167918082","6449282","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wmontg5988",0,FALSE,FALSE,NA,NA
"RT @BrianEntin: .@Delta and @JetBlue already allowing passengers to change tickets in and out of South Florida airports bc of #HurricaneMat…",FALSE,0,NA,2016-10-04 19:38:04,FALSE,NA,"783390752424493056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oceanshaman",19,TRUE,FALSE,NA,NA
"@JetBlue  Where's the trust!? #JFK https://t.co/NEGZcEw349",FALSE,0,"JetBlue",2016-10-04 19:37:21,FALSE,NA,"783390569993236480","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meadah",0,FALSE,FALSE,NA,NA
"RT @AirfareSpot: #Washington to #Aguadilla, #PuertoRico for $163 R/T [@JetBlue] https://t.co/73hwyIvFs9",FALSE,0,NA,2016-10-04 19:36:10,FALSE,NA,"783390272650641408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milesfortrips",3,TRUE,FALSE,NA,NA
"@JetBlue what's the word on charleston South Carolina flights out Thursday 10/6 with the impending possible hurricane?",FALSE,0,"JetBlue",2016-10-04 19:34:44,FALSE,NA,"783389913215533056","6449282","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wmontg5988",0,FALSE,FALSE,NA,NA
"RT @BrianEntin: .@Delta and @JetBlue already allowing passengers to change tickets in and out of South Florida airports bc of #HurricaneMat…",FALSE,0,NA,2016-10-04 19:34:32,FALSE,NA,"783389861696765953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KayyDiorr",19,TRUE,FALSE,NA,NA
"@Schuckwithmebro @JetBlue look, his head is already big enough.",FALSE,0,"Schuckwithmebro",2016-10-04 19:34:15,FALSE,"783388067469991936","783389792926961664","471707722","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JakeDavidson5",0,FALSE,FALSE,NA,NA
"@JetBlue thank will do",FALSE,0,"JetBlue",2016-10-04 19:32:15,FALSE,"783389094055378944","783389286221619200","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puckbrat",0,FALSE,FALSE,NA,NA
"RT @JetBlue: @Schuckwithmebro Woohoo! We love sky-high tweets, Jimmy! How about a sky-high selfie, too? #DoIt",FALSE,0,NA,2016-10-04 19:27:23,FALSE,NA,"783388063959441408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Schuckwithmebro",2,TRUE,FALSE,NA,NA
"@JetBlue if I were to try and take an earlier flight how much would I be charged?",FALSE,0,"JetBlue",2016-10-04 19:27:07,FALSE,"783383578587594752","783387995177123840","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puckbrat",0,FALSE,FALSE,NA,NA
"@minikiss @minirockerz #IseeClowns @andyfickman @davestorrs @SpikeTVUK @SpikeLSB @TheRealDiceClay @KevinJames… https://t.co/rus2tTD7EV",FALSE,1,"minikiss",2016-10-04 19:26:34,TRUE,NA,"783387856790228993","35639133","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minikiss",0,FALSE,FALSE,NA,NA
"35 minutes on hold. My cancelled flight due to maintenance ineligible for compensation @JetBlue. Paid 3x to get to my destination #nohelp",FALSE,0,"JetBlue",2016-10-04 19:26:17,FALSE,"783382302021812224","783387785239498753","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdTxAnn",0,FALSE,FALSE,NA,NA
"@kadamwhite @JetBlue Love seeing this right after I booked a Jetblue flight",FALSE,1,"kadamwhite",2016-10-04 19:24:04,FALSE,"783387066398871552","783387228013793280","20061604","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_gsmith",0,FALSE,FALSE,NA,NA
".@JetBlue responding to hurricane: full refund, grace under pressure, working website. Spirit: no refunds, no kindness; never again.",FALSE,1,NA,2016-10-04 19:23:25,FALSE,NA,"783387066398871552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kadamwhite",0,FALSE,FALSE,NA,NA
"@JetBlue knock knock",FALSE,1,"yllennodmas",2016-10-04 19:21:43,FALSE,"783386183690756096","783386636478447616","756847678730956800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllennodmas",0,FALSE,FALSE,NA,NA
"@JetBlue it's ReALLY FUnNY ha ha he ha",FALSE,0,"yllennodmas",2016-10-04 19:21:36,FALSE,"783386183690756096","783386609433608192","756847678730956800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllennodmas",0,FALSE,FALSE,NA,NA
"@JetBlue can't do it online, kept on hold for 10+ minutes and no help from you via twitter. Should've chosen @Delta  <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,"JetBlue",2016-10-04 19:20:16,FALSE,"783383360043450368","783386272026861569","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eri_Ka12",0,FALSE,FALSE,NA,NA
"@JetBlue knock knock",FALSE,1,"yllennodmas",2016-10-04 19:19:55,FALSE,"783385684224643072","783386183690756096","756847678730956800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllennodmas",0,FALSE,FALSE,NA,NA
"@JetBlue answer my joke jet blue",FALSE,0,"yllennodmas",2016-10-04 19:19:48,FALSE,"783385684224643072","783386153621811200","756847678730956800","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllennodmas",0,FALSE,FALSE,NA,NA
"@JetBlue we were on the plane over 8 hrs. It was supposed to be a 5 1/2 HR flight. Do not bs us with an hour delay and $25 credit.",FALSE,0,"JetBlue",2016-10-04 19:19:18,FALSE,"783363777047724032","783386027486347266","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniel_mazler",0,FALSE,FALSE,NA,NA
"@JetBlue hey knock knock",FALSE,1,"JetBlue",2016-10-04 19:17:56,FALSE,NA,"783385684224643072","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllennodmas",0,FALSE,FALSE,NA,NA
"RT @AirfareSpot: #Washington to #Aguadilla, #PuertoRico for $163 R/T [@JetBlue] https://t.co/73hwyIvFs9",FALSE,0,NA,2016-10-04 19:15:19,FALSE,NA,"783385024745791488",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","ladielexx",3,TRUE,FALSE,NA,NA
"#Washington to #Aguadilla, #PuertoRico for $163 R/T [@JetBlue] https://t.co/73hwyIvFs9",FALSE,1,NA,2016-10-04 19:15:01,FALSE,NA,"783384949923667968",NA,"<a href=""http://www.airfarespot.com"" rel=""nofollow"">Airfare Spot</a>","AirfareSpot",3,FALSE,FALSE,NA,NA
".@AlaskaAir rival @JetBlue making 'generous' offers to poach @VirginAmerica fliers

https://t.co/uYxShGM9UR",FALSE,0,NA,2016-10-04 19:11:37,FALSE,NA,"783384094734508032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pacificbiznews",0,FALSE,FALSE,NA,NA
"For more info on @JetBlue flights that are affected by #HurricaneMatthew ... follow this link: https://t.co/3Tda1VxwmT",FALSE,0,NA,2016-10-04 19:11:27,FALSE,NA,"783384051067543552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrafalgarTMC",0,FALSE,FALSE,NA,NA
"@JetBlue how soon would something like that be announced?",FALSE,0,"JetBlue",2016-10-04 19:07:59,FALSE,"783382557484343296","783383182519504896","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puckbrat",0,FALSE,FALSE,NA,NA
"RT @JetBlue: @JoelBlock We feel you! It's hard to let go when you've got it so good. Thanks for relaxing with us! #JetBlueMint",FALSE,0,NA,2016-10-04 19:07:45,FALSE,NA,"783383120309551104",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","JoelBlock",1,TRUE,FALSE,NA,NA
"@JetBlue I did not. Please pass on the feedback.",FALSE,0,"JetBlue",2016-10-04 19:07:41,FALSE,"783381392268922880","783383103385415680","6449282","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"RT @HilaryUpdate: .@HilaryDuff on Snapchat: This is the new spa at @JetBlue https://t.co/OHhIU2jnBh",FALSE,0,NA,2016-10-04 19:06:55,FALSE,NA,"783382913832329216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","903Ffs",29,TRUE,FALSE,NA,NA
"Pretty innovative @JetBlue - addressing the pilot shortage in the industry and its own needs
https://t.co/lvvQAsuorR
#aviation #innovation",FALSE,1,NA,2016-10-04 19:06:47,FALSE,NA,"783382879640424448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chi_mjoshi",0,FALSE,FALSE,NA,NA
"RT @drplanespotters: Airbus A320 N828JB de @JetBlue llegando al @aeropuertocibao (STI/MDST). Foto @Danieldsm21. https://t.co/b9ubesXEkj",FALSE,0,NA,2016-10-04 19:06:34,FALSE,NA,"783382823143038977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danieldsm21",2,TRUE,FALSE,NA,NA
"@JetBlue I know! But when I try that it tells me I'm out of the window dates. It's MEX to FFL",FALSE,0,"JetBlue",2016-10-04 19:06:31,FALSE,"783382543211036672","783382812992778240","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eri_Ka12",0,FALSE,FALSE,NA,NA
"@JetBlue thanks that would be greatly appreciated",FALSE,1,"JetBlue",2016-10-04 19:05:28,FALSE,"783382182739976193","783382546994212864","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BranMaknMoves",0,FALSE,FALSE,NA,NA
"RT @JetBlue: @BranMaknMoves We'll do our best to locate your luggage and get it to you asap.",FALSE,0,NA,2016-10-04 19:05:07,FALSE,NA,"783382459186425856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BranMaknMoves",1,TRUE,FALSE,NA,NA
"RT @ScoopDaa: I'm Optimistic That @MBUSA Will Be Able To Get Involved In @LongBeachCity Community Events Such As The @JetBlue 2016 @LBMarat…",FALSE,0,NA,2016-10-04 19:04:47,FALSE,NA,"783382374033743872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScoopDaa",1,TRUE,FALSE,NA,NA
"@JetBlue I have a flight scheduled for fri @ 6a from FLL, what happens if it is canceled due to hurricane Matthew?",FALSE,0,"JetBlue",2016-10-04 19:04:39,FALSE,NA,"783382343532830720","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Puckbrat",0,FALSE,FALSE,NA,NA
"@JetBlue hi! What can we do if we are flying to/from areas in the track of hurricane Matthew on Thursday and Friday? FFL #MCO #PBI",FALSE,0,"JetBlue",2016-10-04 19:03:27,FALSE,NA,"783382038682284038","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eri_Ka12",0,FALSE,FALSE,NA,NA
"@JetBlue did that already.. just waiting with my fingers crossed for it to be found",FALSE,0,"JetBlue",2016-10-04 19:03:19,FALSE,"783381051611705344","783382007921332224","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BranMaknMoves",0,FALSE,FALSE,NA,NA
". @JetBlue pushes to create a daily flight from #Boston to #Cuba https://t.co/bHGZcvURnV https://t.co/8awFgD0aS4",FALSE,0,NA,2016-10-04 19:03:09,FALSE,NA,"783381963759575040",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","cda_dc",0,FALSE,FALSE,NA,NA
"Cancelled flight due to maintenance. No help getting another flight. No compensation. Very disappointed @JetBlue. OOPS! You lost a customer!",FALSE,0,NA,2016-10-04 19:02:19,FALSE,NA,"783381754874777600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdTxAnn",0,FALSE,FALSE,NA,NA
"7 reasons why @jetblue is a great #airline to fly into #rsw #fortmyers https://t.co/7JhCXHEWb2 https://t.co/2fcRgMx7Ah",FALSE,0,NA,2016-10-04 19:02:17,FALSE,NA,"783381744514981889",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","favoritesunfl",0,FALSE,FALSE,NA,NA
"Dear @Delta, you're crushing my soul. I want to fly you to IAD next month, but @JetBlue is over $200 cheaper. Sigh.",FALSE,0,NA,2016-10-04 19:01:43,FALSE,NA,"783381604391583744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmcowdin",0,FALSE,FALSE,NA,NA
"@JetBlue Thanks. What is the latest I can change for later date? Right up to flight time or 24 hours before, etc? Without losing the fare.",FALSE,0,"JetBlue",2016-10-04 19:00:09,FALSE,"783377848165867520","783381208453353472","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meals223",0,FALSE,FALSE,NA,NA
"@JetBlue why was flight 123 diverted?",FALSE,0,"JetBlue",2016-10-04 18:59:23,FALSE,NA,"783381017570578432","6449282","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshBSchool",0,FALSE,FALSE,NA,NA
"@JetBlue both of those options are selling points for international travel. My flight had neither. I would have chosen a different airline.",FALSE,0,"JetBlue",2016-10-04 18:57:52,FALSE,"783379775360528384","783380635280826368","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"@JetBlue Your website doesn't clearly state that fly-fi isn't available for international flights, or which planes don't have outlets.",FALSE,0,"JetBlue",2016-10-04 18:57:08,FALSE,"783379773557014534","783380448617467904","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"Shout out to @JetBlue for losing my luggage",FALSE,0,NA,2016-10-04 18:56:16,FALSE,NA,"783380233382539264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BranMaknMoves",0,FALSE,FALSE,NA,NA
"@JetBlue thank you",FALSE,1,"JetBlue",2016-10-04 18:52:53,FALSE,"783379261231161344","783379381305565184","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stacs10",0,FALSE,FALSE,NA,NA
"@jetblue Getaways for maximum Disney vacation savings!!!  https://t.co/YZp0hmCRVq via @youtube",FALSE,1,"JetBlue",2016-10-04 18:52:36,FALSE,NA,"783379307729133569","6449282","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PlanningMagic2",0,FALSE,FALSE,NA,NA
"@JetBlue flights from POS Trinidad to ft Lauderdale still on ?",FALSE,0,"JetBlue",2016-10-04 18:50:48,FALSE,NA,"783378856728154112","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stacs10",0,FALSE,FALSE,NA,NA
"@JetBlue Flight number 1825",FALSE,0,"JetBlue",2016-10-04 18:49:42,FALSE,"783378054081089536","783378579883036676","6449282","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"I'm just letting you guys know that we're done here. We should see other people @JetBlue. I don't feel appreciated in this relationship.",FALSE,0,NA,2016-10-04 18:47:53,FALSE,NA,"783378121680490496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"Hey @JetBlue, i paid a lot of money for the best seat on the plane during my flight to Lima and the wi-fi didn't work, no power outlets. ???",FALSE,0,NA,2016-10-04 18:46:50,FALSE,NA,"783377856164274176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Russ_Jack",0,FALSE,FALSE,NA,NA
"@JetBlue flying out of EWR Thurs night to Bos. When might hurricane waiver come out? Can't be trapped there. Any chance to waive change fee?",FALSE,0,"JetBlue",2016-10-04 18:42:40,FALSE,NA,"783376810612396032","6449282","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meals223",0,FALSE,FALSE,NA,NA
"Nice to hear good news from @JetBlue. Thanks for your antention! @Iberia has to learn a lot from you https://t.co/7XfVW3YrFB",FALSE,0,NA,2016-10-04 18:41:58,FALSE,NA,"783376631889010689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","systemporsche",0,FALSE,FALSE,NA,NA
"Heading back to #JFK from #FLL @JetBlue https://t.co/CFWyF5Q6Dm",FALSE,0,NA,2016-10-04 18:29:01,FALSE,NA,"783373375733428224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpnicosia",0,FALSE,FALSE,NA,NA
