"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","retweeted","c_hour","c_weekday","c_monthday","source","mobile_source"
"578","We teamed up with @JetBlue &amp; @expressjet to spread the word on the #UniversityGatewayProgram with #ERAU #Bluewings. https://t.co/wmcmMxYhEO",FALSE,2,NA,2016-09-28 21:39:25,FALSE,NA,"781246962540634112",NA,"CapeAir",0,FALSE,16,3,28,"Twitter Web Client",FALSE
"579","@JetBlue Okay. Thanks!!",FALSE,0,"JetBlue",2016-09-28 21:37:11,FALSE,"781246112380387328","781246402169073664","6449282","RainRainGoA_way",0,FALSE,16,3,28,"Twitter for Android",TRUE
"580","@JetBlue same flight 2579 - toilets broken, no new plane. Can you pls help rebook me? Only 1 agent at help desk for 50 people",FALSE,0,"JetBlue",2016-09-28 21:34:00,FALSE,"781232891892228096","781245598431404032","6449282","MulanM1999",0,FALSE,16,3,28,"Twitter for iPhone",TRUE
"581","@JetBlue Oh!!!  How do I use the credit I was issued back in August?",FALSE,0,"JetBlue",2016-09-28 21:33:45,FALSE,"781244709549244416","781245536628269056","6449282","RainRainGoA_way",0,FALSE,16,3,28,"Twitter for Android",TRUE
"582","It's @PhyllisThorne winner of r #SELFoodie contest off to #NYC thx to @GrunionGazette @JetBlue @ArcherHotel https://t.co/W48JDOCdTX",FALSE,2,NA,2016-09-28 21:32:55,FALSE,NA,"781245327521087488",NA,"LBRestaurantWk",1,TRUE,16,3,28,"Twitter for iPhone",TRUE
"583","Our flight to #StLucia may have been canceled MID-flight but everyone from @JetBlue was SO helpful rebooking and providing vouchers! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2016-09-28 21:32:38,FALSE,NA,"781245254322315264",NA,"CoriSueMorris",0,FALSE,16,3,28,"Twitter Web Client",FALSE
"584","The one time I don't fly @JetBlue ... the one time... stuck on the runway for 2 hours because @AmericanAir can't get their act together.",FALSE,1,NA,2016-09-28 21:31:10,FALSE,NA,"781244887647780864",NA,"TumbaSherman",1,TRUE,16,3,28,"Twitter for iPhone",TRUE
"585",".@JetBlue almost got us out on time. https://t.co/hm9Q8kLLPV",FALSE,1,NA,2016-09-28 21:30:18,FALSE,NA,"781244669439119360",NA,"sm32082",0,FALSE,16,3,28,"Twitter for iPhone",TRUE
"586",".@JetBlue #FlashSale is happening right now! Fares as low as $20. Tons of options for #FlightsUnder100 #BudgetTravel https://t.co/yjGLpGRiyH",FALSE,0,NA,2016-09-28 21:22:34,FALSE,NA,"781242723852492800",NA,"robontap",0,FALSE,16,3,28,"Hootsuite",FALSE
"587","@JetBlue If I book using my miles, will i still earn miles by flying? Not sure how this all works.",FALSE,0,"JetBlue",2016-09-28 21:22:20,FALSE,NA,"781242664557699072","6449282","RainRainGoA_way",0,FALSE,16,3,28,"Twitter for Android",TRUE
"588",".@JetBlue Tryin to bleed me dry w/these sales arent you? $78 roundtrip #NYC&lt;&gt;#FLL trumps @FlyFrontier #PHL&lt;&gt;#MIA $88 https://t.co/O8qLGxp8OB",FALSE,0,NA,2016-09-28 21:21:00,FALSE,NA,"781242327054557184",NA,"robontap",0,FALSE,16,3,28,"Hootsuite",FALSE
"589","@CapeAir @JetBlue &amp; @expressjet team up with #ERAU #Bluewings for the #UniversityGatewayProgram. https://t.co/wmcmMxYhEO",FALSE,1,"CapeAir",2016-09-28 21:20:02,FALSE,NA,"781242085110345728","75006026","CapeAir",0,FALSE,16,3,28,"Twitter Web Client",FALSE
"590","And another ""awesome"" @JetBlue update. The regularity/consistency of delays is getting ridiculous. https://t.co/HOAuO0o8an",FALSE,0,NA,2016-09-28 21:18:50,FALSE,NA,"781241782113820672",NA,"bpmoynihan",0,FALSE,16,3,28,"Twitter for iPhone",TRUE
"591","another @JetBlue flight, another delay, another excuse. ""We didn't know the other plane was broken."" #StillSittingHere",FALSE,0,NA,2016-09-28 21:18:15,FALSE,NA,"781241634461585408",NA,"sm32082",1,TRUE,16,3,28,"Twitter for iPhone",TRUE
"592","@JetBlue Ok thanks for the reply",FALSE,0,"JetBlue",2016-09-28 21:08:02,FALSE,"781216063690244096","781239066830393344","6449282","MoCoLiving87",0,FALSE,16,3,28,"TweetDeck",FALSE
"593","@JetBlue Airways Corporation (NASDAQ:JBLU): Price Target Watch and Earnings Recap - Engelwood Daily : https://t.co/oqHzjc1vQi",FALSE,0,"JetBlue",2016-09-28 21:07:03,FALSE,NA,"781238818976391168","6449282","JetBlueNews",0,FALSE,16,3,28,"JetBlue",FALSE
"594","@JetBlueCheeps @JetBlue",FALSE,0,"JetBlueCheeps",2016-09-28 21:05:53,FALSE,"781225735465922560","781238524326608896","14226495","4DaLovofMusic",0,FALSE,16,3,28,"Twitter for Android",TRUE
"595","Scored a sweet deal with this @JetBlue fall flash sale...only to realize I have SO MANY points I could've used to book my ticket <ed><U+00A0><U+00BD><ed><U+00B8><U+0090><ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0091> womp",FALSE,2,NA,2016-09-28 20:59:37,FALSE,NA,"781236947691925504",NA,"HeyBeanie",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"596","@brandongregz @airfarewatchdog @JetBlue I just went on this site to find a round trip to and from Brazil and it's 1.6k <ed><U+00A0><U+00BD><ed><U+00B8><U+009F>",FALSE,1,"brandongregz",2016-09-28 20:57:26,FALSE,"781174599748841472","781236398623948800","101375079","kylerosa21",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"597","Theeeeee fuck RT @AirfareSpot: Crazy low! #NewYork to #Ponce, #PuertoRico for $95 R/T nonstop [@JetBlue] https://t.co/owIdM8Mali",FALSE,0,NA,2016-09-28 20:51:43,FALSE,NA,"781234958920589312",NA,"Whoa_Kimbosabe",1,TRUE,15,3,28,"Tweetlogix",FALSE
"598",".@JetBlue thank you for resolving my issue. I knew your Twitter would be able to provide the great service you are known for.",FALSE,0,"JetBlue",2016-09-28 20:49:50,FALSE,"781226177088385024","781234486390456320","6449282","melgotserved",0,FALSE,15,3,28,"Twitter Web Client",FALSE
"599","Crazy low! #NewYork to #Ponce, #PuertoRico for $95 R/T nonstop [@JetBlue] https://t.co/vQXSWaRqOK",FALSE,5,NA,2016-09-28 20:49:16,FALSE,NA,"781234343754735616",NA,"AirfareSpot",12,TRUE,15,3,28,"Airfare Spot",FALSE
"600","Inside @JetBlue’s Quest to Make Plane Food Great Again 
#travel @WIRED @foodbysssourabh https://t.co/XhorJAQK78",FALSE,2,NA,2016-09-28 20:48:55,FALSE,NA,"781234254340562944",NA,"sssourabh",1,TRUE,15,3,28,"Twitter for iPhone",TRUE
"601","@JetBlue me too! I need a drink now tho!",FALSE,0,"JetBlue",2016-09-28 20:41:59,FALSE,"781232365435772928","781232510114131968","6449282","torcat115",0,FALSE,15,3,28,"Twitter for Android",TRUE
"602","@JetBlue Thank you I sent a private message.",FALSE,0,"JetBlue",2016-09-28 20:41:52,FALSE,"781226177088385024","781232481093713920","6449282","melgotserved",0,FALSE,15,3,28,"Twitter Web Client",FALSE
"603","@JetBlue 2of 2 I've never been treated like royalty by an airline while pregnant. Few airlines understand what pregnant women go thru.THANKS",FALSE,0,"JetBlue",2016-09-28 20:38:03,FALSE,NA,"781231520489021440","6449282","MulanM1999",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"604","@JetBlue 1 of 2 pls recognize Kheira - gate agent at BOS 2579. Helped expecting mom change seat near bathroom to best on the plane.",FALSE,0,"JetBlue",2016-09-28 20:36:51,FALSE,NA,"781231217320554496","6449282","MulanM1999",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"605","Currently on the best @JetBlue flight I have ever been on from SLC to LGB. 10/10",FALSE,0,NA,2016-09-28 20:35:45,FALSE,NA,"781230942002159616",NA,"nBod1",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"606","@JetBlue yes! 1 of your employees personally walked me thru after trying to reprint the ticket. She apologized, Still had some anxiety tho!",FALSE,0,"JetBlue",2016-09-28 20:31:24,FALSE,"781228287485960192","781229847079071744","6449282","torcat115",0,FALSE,15,3,28,"Twitter for Android",TRUE
"607",".@JetBlue will bring #SoarwithReading book vending machines to Fort Lauderdale in 2017 https://t.co/1mOO7sFy4w #CSR #literacy",FALSE,0,NA,2016-09-28 20:30:39,FALSE,NA,"781229655294607360",NA,"CSRwire",1,TRUE,15,3,28,"Hootsuite",FALSE
"608","2 Stocks Attracting Analyst Attention: @JetBlue Airways Corporation (NASDAQ:JBLU), Southwestern Energy Compan",FALSE,0,NA,2016-09-28 20:26:05,FALSE,NA,"781228506000691200",NA,"JetBlueNews",0,FALSE,15,3,28,"JetBlue",FALSE
"609","@JetBlue I can not find my trueblue points in my account, could you help me that?",FALSE,0,"JetBlue",2016-09-28 20:24:07,FALSE,NA,"781228014134628352","6449282","hongchao12",0,FALSE,15,3,28,"Twitter Web Client",FALSE
"610","Layover in #Quito? Visit us! Have a rest take a shower and enjoy some snacks. @Avianca_ec @Tame_EP @LATAM_ECU… https://t.co/8opATVkCIw",FALSE,0,NA,2016-09-28 20:20:36,TRUE,NA,"781227128515952640",NA,"layoverquito",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"611","@JetBlue - Shot from +35,000ft.  Thanks again for the free #flyfi https://t.co/8KyFW3HWaN",FALSE,2,"JetBlue",2016-09-28 20:17:19,FALSE,"781223498727432192","781226302678310912","6449282","CaptMikeSovay",0,FALSE,15,3,28,"Twitter for Android",TRUE
"612","@JetBlue Juan Carlo treated every passenger with respect, dignity and quality.  A credit to Jet Blue services.  #ImTrueBlue",FALSE,1,"JetBlue",2016-09-28 20:14:47,FALSE,"781223090357403648","781225663403397120","6449282","rippraying4u",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"613","@JetBlue so what is the point of me paying when you guys wasting my time.",FALSE,0,"JetBlue",2016-09-28 20:13:54,FALSE,NA,"781225440656621568","6449282","torcat115",0,FALSE,15,3,28,"Twitter for Android",TRUE
"614","@JetBlue so I paid extra space &amp; extra speed, &amp; because it doesn't say it on my ticket I'm denied entry. Now on line for the helpdesk",FALSE,0,"JetBlue",2016-09-28 20:13:15,FALSE,NA,"781225277141704704","6449282","torcat115",0,FALSE,15,3,28,"Twitter for Android",TRUE
"615","@JetBlue professionalism, character, enjoys his job, a smile and great customer service !!  Nothing but the best &amp; he catered to Every ONE !",FALSE,1,"JetBlue",2016-09-28 20:07:28,FALSE,"781223090357403648","781223824838627328","6449282","rippraying4u",0,FALSE,15,3,28,"Twitter for iPhone",TRUE
"616","Renewable #energy sources are key to aviation #sustainability https://t.co/21Li0MctJm via @CSRwire @JetBlue",FALSE,0,NA,2016-09-28 20:05:12,FALSE,NA,"781223250546266112",NA,"Justmeans",0,FALSE,15,3,28,"Hootsuite",FALSE
"617","@JetBlue is greatn Im able to post this above 10,000ft using their FREE Fly-fi service.  Thanks JB!",FALSE,0,"JetBlue",2016-09-28 20:01:12,FALSE,NA,"781222244550782976","6449282","CaptMikeSovay",0,FALSE,15,3,28,"Twitter for Android",TRUE
"618","You win, @JetBlue and @MAMAVA. https://t.co/nA7shX5Y9B",FALSE,1,NA,2016-09-28 19:59:03,FALSE,NA,"781221702873280512",NA,"russkellbell",0,FALSE,14,3,28,"Twitter for Android",TRUE
"619","@JetBlue thanks but the real compliments to the crew (Polly) who handles everything wonderfully. Will dm you the details",FALSE,0,"JetBlue",2016-09-28 19:58:46,FALSE,"781215051483152384","781221635193876480","6449282","amrithkumar",0,FALSE,14,3,28,"Mobile Web (M5)",TRUE
"620","@ericcachua @airfarewatchdog @bbbrian_ @JetBlue @aaronlxgndxry @21florence @Jpablo2601 wow great price!!!",FALSE,0,"ericcachua",2016-09-28 19:56:48,FALSE,"781174956981833728","781221138718265344","66880549","Trojan3325",0,FALSE,14,3,28,"Twitter for iPhone",TRUE
"621","@JetBlue big PRops to Juan Carlo and the crew of Flight 119 !!! #GreatJob #satisfiedcustomer #JetBlueRocks",FALSE,0,"JetBlue",2016-09-28 19:56:44,FALSE,NA,"781221119978119168","6449282","rippraying4u",0,FALSE,14,3,28,"Twitter for iPhone",TRUE
"622","@JetBlue Thank you and yes we informed the crew. I sent you a longer DM to explain in detail.",FALSE,0,"JetBlue",2016-09-28 19:56:05,FALSE,"781213802440364032","781220957893562368","6449282","melgotserved",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"623","Scary @JetBlue just sent me checkin reminder for flight to NY, thing though I AM NOT TRAVELING-wrong name, w/ flight info ticket# -not good!",FALSE,0,NA,2016-09-28 19:55:50,FALSE,NA,"781220897415917568",NA,"brigittegs",0,FALSE,14,3,28,"Hootsuite",FALSE
"624","@JetBlue I remember my first entourage descent! Thanks for the memories!",FALSE,0,"JetBlue",2016-09-28 19:51:59,FALSE,NA,"781219927004971008","6449282","DanielLFeldman",0,FALSE,14,3,28,"Twitter for iPhone",TRUE
"625","@JetBlue just got the most AMAZING deal  - I literally cannot EVEN. <ed><U+00A0><U+00BD><ed><U+00B8><U+0086> Thank you for being the COOLEST airline around #LoveJetBlue<U+2708><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,1,"JetBlue",2016-09-28 19:49:01,FALSE,NA,"781219181589041152","6449282","shibby508",0,FALSE,14,3,28,"Twitter for Android",TRUE
"626","@JetBlue where can I see it? , thank you!",FALSE,0,"JetBlue",2016-09-28 19:45:39,FALSE,NA,"781218330837413888","6449282","Bgirlshortyperu",0,FALSE,14,3,28,"Twitter for Android",TRUE
"627","@JetBlue Hello, I'm traveling from Lima to Reno and I want to take 2 suitcases with me but I don't know how much I have to pay <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",FALSE,0,"JetBlue",2016-09-28 19:45:26,FALSE,NA,"781218279071375360","6449282","Bgirlshortyperu",0,FALSE,14,3,28,"Twitter for Android",TRUE
"628","@JetBlue i hope the crew brought sectionals and e6b or whiz wheels https://t.co/zaeLX9N5sA",FALSE,0,"JetBlue",2016-09-28 19:35:07,FALSE,"781211299086798848","781215681685532672","6449282","amrithkumar",0,FALSE,14,3,28,"Mobile Web (M5)",TRUE
"629","@JetBlue got it changed!!! thanks so much!!!",FALSE,0,"JetBlue",2016-09-28 19:34:45,FALSE,"781211976034840576","781215591147405312","6449282","VirgoJ24",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"630",".@JetBlue Could I put my camera in the carryon suitcase if there is space?",FALSE,0,"JetBlue",2016-09-28 19:30:57,FALSE,"781211148179890176","781214633407291392","6449282","MoCoLiving87",0,FALSE,14,3,28,"TweetDeck",FALSE
"631","@DeltaAssist you have plenty of room on the flight too. No wonder why people fly carriers like @JetBlue they know customer service is key",FALSE,0,"TroyTrudel",2016-09-28 19:29:13,FALSE,"781213996728913920","781214197912891392","48321624","TroyTrudel",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"632",". @JetBlue at least the 3 or 4 rows ahead of me. movie + jb feature. The map would have been more entertaining :( but it is busted.",FALSE,0,"JetBlue",2016-09-28 19:27:21,FALSE,"781211299086798848","781213726519111680","6449282","amrithkumar",0,FALSE,14,3,28,"Mobile Web (M5)",TRUE
"633","Leaving on a jet plane with @JetBlue heading to DCA (Reagan).",FALSE,0,NA,2016-09-28 19:26:40,FALSE,NA,"781213556679278592",NA,"CaptMikeSovay",0,FALSE,14,3,28,"Twitter for Android",TRUE
"634","This @JetBlue program in Southeast DC brings free books to low-income children--via vending machine: https://t.co/Y1TK0eglB2  #GLReading",FALSE,2,NA,2016-09-28 19:26:16,FALSE,NA,"781213453453258752",NA,"SuncoastCGLR",0,FALSE,14,3,28,"Tweet Jukebox",FALSE
"635","@JetBlue I think she's too big to carry on https://t.co/krspan6jV9",FALSE,0,"JetBlue",2016-09-28 19:26:03,FALSE,NA,"781213399912898560","6449282","CameronTylek",0,FALSE,14,3,28,"Twitter for Android",TRUE
"636","@JetBlue I also sent this feedback via one of your emailed surveys and received no contact back.",FALSE,0,"melgotserved",2016-09-28 19:13:04,FALSE,"781210037477867520","781210133670064128","20790316","melgotserved",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"637","@JetBlue No one has responded to my tweets about my oxygen mask falling out during takeoff on my 9/7 flight to Seattle.",FALSE,0,"JetBlue",2016-09-28 19:12:41,FALSE,NA,"781210037477867520","6449282","melgotserved",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"638","@CoCojnL @Anj1LL RT @AirfareSpot: #SanFrancisco to #LasVegas and vice versa for $19 O/W ($38 R/T) nonstop [@JetBlue] https://t.co/tJaEjbCLIy",FALSE,0,"CoCojnL",2016-09-28 19:12:13,FALSE,NA,"781209917139120128","29357714","2sapphireblu",0,FALSE,14,3,28,"Echofon",FALSE
"639","@JetBlue With major badge edits, you left the Social Media Socialite badge which is impossible to get without the now defunct Share Master.",FALSE,0,"JetBlue",2016-09-28 19:12:08,FALSE,NA,"781209898201800704","6449282","MileageAddict",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"640","@JetBlue does fare guarantee apply to changes  on jetblue's website? I booked a fare last week and now my return is half that",FALSE,0,"JetBlue",2016-09-28 19:09:56,FALSE,NA,"781209346076184576","6449282","VirgoJ24",0,FALSE,14,3,28,"Twitter Web Client",FALSE
"641","@JetBlue is having some crazy ass sales for all my travelers out there <U+2708><U+FE0F>",FALSE,0,"JetBlue",2016-09-28 19:09:21,FALSE,NA,"781209196347977728","6449282","Ms_CtsV",0,FALSE,14,3,28,"Twitter for iPhone",TRUE
"642","@wstafrican @AirfareSpot @JetBlue *work comes to screeching halt* welp, time to shop for turkey day flights",FALSE,3,"wstafrican",2016-09-28 19:08:24,FALSE,"781206481735520256","781208957025005568","83783442","doodoodiIigence",0,FALSE,14,3,28,"Twitter for iPad",TRUE
"643","How @JetBlue turns #mobile #applications quality assurance into improved user experience wins #QA #DevOps #HPE #UX https://t.co/xddPXBUgy1",FALSE,0,NA,2016-09-28 19:04:03,FALSE,NA,"781207864086032384",NA,"Dana_Gardner",0,FALSE,14,3,28,"OS X",FALSE
"644","Flying without livetv on @JetBlue. the sheer inhumanity of it :)  i guess this is what other airlines are like all the time!",FALSE,0,NA,2016-09-28 19:01:02,FALSE,NA,"781207106561028096",NA,"amrithkumar",0,FALSE,14,3,28,"Mobile Web (M5)",TRUE
"645",".@JetBlue  Question. If I have a Carry on and a tote purse, will I be allowed to carry a DSLR separately? or that has an extra cost?",FALSE,0,NA,2016-09-28 18:57:28,FALSE,NA,"781206205922369536",NA,"MoCoLiving87",0,FALSE,13,3,28,"TweetDeck",FALSE
"646","#Miami (#FLL) to #SanJuan, #PuertoRico or #SaintThomas, USVI from $39 O/W ($80 R/T) [@JetBlue] https://t.co/8vo60m8bNF",FALSE,3,NA,2016-09-28 18:57:20,FALSE,NA,"781206175417262080",NA,"AirfareSpot",6,TRUE,13,3,28,"Airfare Spot",FALSE
"647","Renewable #energy sources are key to aviation #sustainability https://t.co/edJv8XAUWW via @CSRwire @JetBlue",FALSE,0,NA,2016-09-28 18:45:10,FALSE,NA,"781203111792836608",NA,"CSRwire",2,TRUE,13,3,28,"Hootsuite",FALSE
"648","@JetBlue Please do!  Caroline was awesome and made the experience even better!",FALSE,0,"JetBlue",2016-09-28 18:44:14,FALSE,"781202189054251008","781202877188452352","6449282","MigsRunner",0,FALSE,13,3,28,"Twitter for iPhone",TRUE
"649","@JetBlue yes all safari and google crome",FALSE,0,"JetBlue",2016-09-28 18:42:52,FALSE,"781202345828970496","781202531947020288","6449282","speedbird_Dean",0,FALSE,13,3,28,"Twitter for iPhone",TRUE
"650","#SanFrancisco to #LasVegas and vice versa for $19 O/W ($38 R/T) nonstop [@JetBlue] https://t.co/iuOSX78Znc",FALSE,0,NA,2016-09-28 18:42:35,FALSE,NA,"781202461633765376",NA,"AirfareSpot",5,TRUE,13,3,28,"Airfare Spot",FALSE
"651","@MakeAWish @JetBlue I know we will. Thank you for granting Brianna's wish!",FALSE,0,"MakeAWish",2016-09-28 18:35:26,FALSE,"781171674251005952","781200662189084672","61903300","TAFluegge",0,FALSE,13,3,28,"Twitter for iPhone",TRUE
"652","Renewable #energy sources are key to aviation #sustainability https://t.co/1BtVhHvXg1 via @CSRwire @JetBlue",FALSE,1,NA,2016-09-28 18:33:22,FALSE,NA,"781200141520961536",NA,"SocialEarth",0,FALSE,13,3,28,"Hootsuite",FALSE
"653",".@jetblue crew shoutout to Ish, Jen, Jordan and Caroline! Starting to see the same faces on this #SFO route - you guys are awesome!",FALSE,0,NA,2016-09-28 18:31:21,FALSE,NA,"781199633515106304",NA,"samkurtz",0,FALSE,13,3,28,"Twitter for iPhone",TRUE
"654","@JetBlue do all EvenMoreSpace seats have power outlets?",FALSE,0,"JetBlue",2016-09-28 18:29:36,FALSE,NA,"781199194346426368","6449282","beantoon",0,FALSE,13,3,28,"Twitter for iPhone",TRUE
"655","@AirfareSpot @JetBlue Look @MzS0Fi_V",FALSE,0,"AirfareSpot",2016-09-28 18:27:01,FALSE,"781197076369641472","781198545432875008","3782197168","That1guyJeff",0,FALSE,13,3,28,"Twitter Web Client",FALSE
